episode : 237 | score_avg : -159.00240176717745 | loss : -10.282476425170898 | sigma : 50.0 | done : False
episode : 238 | score_avg : -158.5521615904597 | loss : 0.8153485059738159 | sigma : 50.0 | done : False
episode : 239 | score_avg : -162.49694543141374 | loss : -10.423733711242676 | sigma : 50.0 | done : False
episode : 240 | score_avg : -166.34725088827236 | loss : -11.113533973693848 | sigma : 50.0 | done : False
episode : 241 | score_avg : -167.86252579944514 | loss : 0.3899790942668915 | sigma : 50.0 | done : False
episode : 242 | score_avg : -171.17627321950062 | loss : -0.05973134562373161 | sigma : 50.0 | done : False
episode : 243 | score_avg : -173.10864589755056 | loss : -11.348156929016113 | sigma : 50.0 | done : False
episode : 244 | score_avg : -175.8977813077955 | loss : -12.484374046325684 | sigma : 50.0 | done : False
episode : 245 | score_avg : -177.20800317701597 | loss : -13.189600944519043 | sigma : 50.0 | done : False
episode : 246 | score_avg : -179.58720285931437 | loss : 0.07940931618213654 | sigma : 50.0 | done : False
episode : 247 | score_avg : -181.72848257338293 | loss : -13.906463623046875 | sigma : 50.0 | done : False
episode : 248 | score_avg : -183.65563431604463 | loss : -0.016299914568662643 | sigma : 50.0 | done : False
episode : 249 | score_avg : -183.29007088444015 | loss : 0.10444072633981705 | sigma : 50.0 | done : False
episode : 250 | score_avg : -185.06106379599615 | loss : -14.628223419189453 | sigma : 50.0 | done : False
episode : 251 | score_avg : -185.75495741639656 | loss : -15.51734733581543 | sigma : 50.0 | done : False
episode : 252 | score_avg : -184.4294616747569 | loss : 0.31391680240631104 | sigma : 50.0 | done : False
episode : 253 | score_avg : -182.4865155072812 | loss : 0.20042608678340912 | sigma : 50.0 | done : False
episode : 254 | score_avg : -184.3378639565531 | loss : -0.06052510067820549 | sigma : 50.0 | done : False
episode : 255 | score_avg : -184.35407756089776 | loss : 0.06227380409836769 | sigma : 50.0 | done : False
