episode : 0 | score_avg : -100 | loss : 0.3184604346752167 | sigma : 1.1141232252120972 | done : False
episode : 0 | score_avg : -68.31637608937791 | loss : 0.6531893610954285 | sigma : 1.0975170135498047 | done : False
frame over 100 | episode : 351 | score_avg : -36.32474134426021 | loss : 0.918391227722168 | sigma : 2.79675555229187 | done : False
frame over 100 | episode : 352 | score_avg : -41.816234774388626 | loss : 2.282836675643921 | sigma : 2.8003530502319336 | done : False
frame over 300 | episode : 353 | score_avg : -19.808678098263737 | loss : 3.6996512413024902 | sigma : 2.800778388977051 | done : False
frame over 300 | episode : 354 | score_avg : 0.09070642172738275 | loss : 0.2515334486961365 | sigma : 2.852747917175293 | done : False
frame over 100 | episode : 355 | score_avg : -9.918364220445355 | loss : -0.014863145537674427 | sigma : 2.9098622798919678 | done : False
frame over 100 | episode : 356 | score_avg : -18.92652779840082 | loss : -0.015592423267662525 | sigma : 2.9220495223999023 | done : False
frame over 300 | episode : 357 | score_avg : 0.6956964667891405 | loss : 0.7514193654060364 | sigma : 2.9232726097106934 | done : False
frame over 100 | episode : 358 | score_avg : -9.373873179889774 | loss : -0.0148143470287323 | sigma : 2.971435546875 | done : False
frame over 300 | episode : 359 | score_avg : 5.474358582370602 | loss : 0.12179871648550034 | sigma : 2.984679698944092 | done : False
frame over 300 | episode : 360 | score_avg : 19.53579481436571 | loss : 30.453266143798828 | sigma : 3.020000457763672 | done : False
frame over 100 | episode : 361 | score_avg : 8.826838659155609 | loss : 16.911090850830078 | sigma : 3.079991102218628 | done : False
frame over 300 | episode : 362 | score_avg : 26.82144212260298 | loss : 0.007595309987664223 | sigma : 3.105593681335449 | done : False
frame over 300 | episode : 363 | score_avg : 41.686450224356314 | loss : 0.9753347635269165 | sigma : 3.1513922214508057 | done : False
frame over 300 | episode : 364 | score_avg : 55.69687117402964 | loss : 2.3765251636505127 | sigma : 3.1842052936553955 | done : False
frame over 300 | episode : 365 | score_avg : 68.0026893255824 | loss : 11.0003080368042 | sigma : 3.1996216773986816 | done : False
frame over 300 | episode : 366 | score_avg : 78.18902388018348 | loss : -0.010067168623209 | sigma : 3.2145755290985107 | done : False
frame over 300 | episode : 367 | score_avg : 88.48697625389005 | loss : 28.751129150390625 | sigma : 3.2298872470855713 | done : False
frame over 100 | episode : 368 | score_avg : 69.63827862850104 | loss : 2.3096747398376465 | sigma : 3.2487964630126953 | done : False
frame over 100 | episode : 369 | score_avg : 52.67445076565094 | loss : -0.015393081121146679 | sigma : 3.2579140663146973 | done : False
frame over 300 | episode : 370 | score_avg : 65.06579813741645 | loss : -0.007626241073012352 | sigma : 3.3005530834198 | done : False
frame over 300 | episode : 371 | score_avg : 76.17813009344026 | loss : 6.488735675811768 | sigma : 3.348583936691284 | done : False
frame over 100 | episode : 372 | score_avg : 58.8603871177244 | loss : 2.7696590423583984 | sigma : 3.393442392349243 | done : False
frame over 100 | episode : 373 | score_avg : 50.74446278579661 | loss : 47.73634719848633 | sigma : 3.385962724685669 | done : False
frame over 300 | episode : 374 | score_avg : 63.248502590409686 | loss : 30.117734909057617 | sigma : 3.364234685897827 | done : False
frame over 100 | episode : 375 | score_avg : 46.92365233136872 | loss : 0.9391680359840393 | sigma : 3.3839685916900635 | done : False
frame over 100 | episode : 376 | score_avg : 32.23128709823185 | loss : 0.28667473793029785 | sigma : 3.3886301517486572 | done : False
frame over 100 | episode : 377 | score_avg : 19.008158388408667 | loss : -0.01747295632958412 | sigma : 3.388554573059082 | done : False
frame over 100 | episode : 378 | score_avg : 7.1073425495678 | loss : -0.017083287239074707 | sigma : 3.3944313526153564 | done : False
frame over 300 | episode : 379 | score_avg : 18.84986522986945 | loss : 35.6838264465332 | sigma : 3.456084728240967 | done : False
frame over 300 | episode : 380 | score_avg : 38.38775104083418 | loss : 0.045633818954229355 | sigma : 3.5732202529907227 | done : False
frame over 300 | episode : 381 | score_avg : 51.60724128813379 | loss : 0.14481675624847412 | sigma : 3.646024227142334 | done : False
frame over 300 | episode : 382 | score_avg : 63.20267456097049 | loss : 0.26848098635673523 | sigma : 3.757788896560669 | done : False
frame over 300 | episode : 383 | score_avg : 64.31198570739194 | loss : 15.695924758911133 | sigma : 3.8174493312835693 | done : False
frame over 100 | episode : 384 | score_avg : 55.087962030175476 | loss : 8.439374923706055 | sigma : 3.9131593704223633 | done : False
frame over 100 | episode : 385 | score_avg : 40.1381843515278 | loss : 176.26495361328125 | sigma : 3.904815912246704 | done : False
frame over 100 | episode : 386 | score_avg : 26.12436591637502 | loss : 15.01948356628418 | sigma : 3.9231066703796387 | done : False
frame over 100 | episode : 387 | score_avg : 13.511929324737519 | loss : 28.269365310668945 | sigma : 3.9550461769104004 | done : False
frame over 300 | episode : 388 | score_avg : 28.831782997727476 | loss : 1.2274528741836548 | sigma : 3.992145299911499 | done : False
frame over 100 | episode : 389 | score_avg : 15.948604697954728 | loss : -0.0012502085883170366 | sigma : 4.022425651550293 | done : False
frame over 300 | episode : 390 | score_avg : 33.940037372049474 | loss : 167.0836944580078 | sigma : 4.053415775299072 | done : False
frame over 300 | episode : 391 | score_avg : 39.18691205444245 | loss : 34.28047180175781 | sigma : 3.983215570449829 | done : False
frame over 300 | episode : 392 | score_avg : 44.354585951853 | loss : 12.959587097167969 | sigma : 4.010680198669434 | done : False
frame over 300 | episode : 393 | score_avg : 60.41806179025559 | loss : 25.743379592895508 | sigma : 4.08789587020874 | done : False
frame over 300 | episode : 394 | score_avg : 68.73799401658201 | loss : 1.2658278942108154 | sigma : 4.140875816345215 | done : False
frame over 300 | episode : 395 | score_avg : 79.71811388976407 | loss : 0.44099161028862 | sigma : 4.171080112457275 | done : False
frame over 300 | episode : 396 | score_avg : 83.04940126671889 | loss : 30.300399780273438 | sigma : 4.22933292388916 | done : False
frame over 300 | episode : 397 | score_avg : 91.36559800777962 | loss : 0.1075589656829834 | sigma : 4.250483512878418 | done : False
frame over 300 | episode : 398 | score_avg : 100.38392344775525 | loss : 52.20220947265625 | sigma : 4.297690391540527 | done : False
frame over 300 | episode : 399 | score_avg : 106.89519634685968 | loss : 125.22280883789062 | sigma : 4.301407814025879 | done : False
frame over 300 | episode : 400 | score_avg : 113.79673625734955 | loss : 2.78765869140625 | sigma : 4.35584831237793 | done : False
frame over 300 | episode : 401 | score_avg : 111.90597930453686 | loss : 16.107810974121094 | sigma : 4.423638343811035 | done : False
frame over 300 | episode : 402 | score_avg : 110.54402571298354 | loss : 13.503962516784668 | sigma : 4.513904571533203 | done : False
frame over 100 | episode : 403 | score_avg : 89.48962314168519 | loss : 75.82958221435547 | sigma : 4.554806709289551 | done : False
frame over 300 | episode : 404 | score_avg : 102.58633339064968 | loss : 225.93336486816406 | sigma : 4.584262371063232 | done : False
frame over 300 | episode : 405 | score_avg : 106.22296830150881 | loss : 37.10799789428711 | sigma : 4.613033771514893 | done : False
frame over 300 | episode : 406 | score_avg : 109.37783796781221 | loss : 18.24503517150879 | sigma : 4.652231693267822 | done : False
frame over 300 | episode : 407 | score_avg : 112.64157631298222 | loss : 57.44597244262695 | sigma : 4.6705708503723145 | done : False
frame over 100 | episode : 408 | score_avg : 91.377418681684 | loss : 255.60125732421875 | sigma : 4.69943904876709 | done : False
frame over 300 | episode : 409 | score_avg : 100.8924459818266 | loss : 51.02912139892578 | sigma : 4.735629081726074 | done : False
frame over 300 | episode : 410 | score_avg : 107.57137748375995 | loss : 1.1054980754852295 | sigma : 4.816258907318115 | done : False
frame over 300 | episode : 411 | score_avg : 107.51342486032722 | loss : 283.0849609375 | sigma : 4.874521732330322 | done : False
frame over 300 | episode : 412 | score_avg : 111.45767648354155 | loss : 24.51134490966797 | sigma : 4.9121880531311035 | done : False
frame over 300 | episode : 413 | score_avg : 121.62141311664082 | loss : 278.253173828125 | sigma : 5.04417085647583 | done : False
frame over 300 | episode : 414 | score_avg : 129.14423499697347 | loss : 146.96163940429688 | sigma : 5.085635662078857 | done : False
frame over 100 | episode : 415 | score_avg : 106.22981149727612 | loss : 119.75993347167969 | sigma : 5.111667633056641 | done : False
frame over 300 | episode : 416 | score_avg : 116.32611680551838 | loss : 0.28597402572631836 | sigma : 5.104155540466309 | done : False
frame over 300 | episode : 417 | score_avg : 119.5880725640315 | loss : 12.793842315673828 | sigma : 5.133502960205078 | done : False
frame over 300 | episode : 418 | score_avg : 122.47309673150193 | loss : 15.028207778930664 | sigma : 5.2775092124938965 | done : False
frame over 300 | episode : 419 | score_avg : 122.54616819696146 | loss : 18.512836456298828 | sigma : 5.334652900695801 | done : False
frame over 300 | episode : 420 | score_avg : 131.61010952487172 | loss : 2.2450079917907715 | sigma : 5.386638641357422 | done : False
frame over 300 | episode : 421 | score_avg : 141.08442163751283 | loss : 254.54013061523438 | sigma : 5.445408344268799 | done : False
frame over 100 | episode : 422 | score_avg : 117.99340555313596 | loss : 319.95989990234375 | sigma : 5.400986194610596 | done : False
episode : 423 | score_avg : 145.78762112563456 | loss : 1699.79052734375 | sigma : 5.3931193351745605 | done : True
frame over 100 | episode : 424 | score_avg : 121.2088590130711 | loss : 438.8607177734375 | sigma : 5.390520095825195 | done : False
frame over 300 | episode : 425 | score_avg : 137.65099144578497 | loss : 7.494424819946289 | sigma : 5.3815598487854 | done : False
frame over 300 | episode : 426 | score_avg : 158.19896270782596 | loss : 1963.460205078125 | sigma : 5.319858551025391 | done : False
frame over 300 | episode : 427 | score_avg : 159.7926242168557 | loss : 17.759817123413086 | sigma : 5.236257076263428 | done : False
frame over 300 | episode : 428 | score_avg : 157.8233685082021 | loss : 4.506016731262207 | sigma : 5.191688060760498 | done : False
frame over 300 | episode : 429 | score_avg : 166.4114955446018 | loss : 304.35504150390625 | sigma : 5.1737542152404785 | done : False
frame over 300 | episode : 430 | score_avg : 171.33699645561506 | loss : 42.998416900634766 | sigma : 5.131829261779785 | done : False
episode : 431 | score_avg : 189.0919829731723 | loss : 793.3770141601562 | sigma : 5.114377498626709 | done : True
frame over 300 | episode : 432 | score_avg : 204.51763704284707 | loss : 1028.0980224609375 | sigma : 5.079835414886475 | done : False
frame over 300 | episode : 433 | score_avg : 213.05820510025174 | loss : 245.2499542236328 | sigma : 4.981076717376709 | done : False
frame over 300 | episode : 434 | score_avg : 218.10292086539775 | loss : 1.0589734315872192 | sigma : 4.953860282897949 | done : False
episode : 435 | score_avg : 210.98971739649093 | loss : 2451.33154296875 | sigma : 4.9471869468688965 | done : True
frame over 300 | episode : 436 | score_avg : 213.27663379120875 | loss : 0.2913385331630707 | sigma : 4.965702056884766 | done : False
episode : 437 | score_avg : 217.1791140961252 | loss : 1907.7099609375 | sigma : 4.994898796081543 | done : True
episode : 438 | score_avg : 211.11283279245242 | loss : 825.3043212890625 | sigma : 4.959609508514404 | done : True
episode : 439 | score_avg : 212.37555660396922 | loss : 871.1551513671875 | sigma : 4.906383514404297 | done : True
frame over 300 | episode : 440 | score_avg : 215.538281110018 | loss : 65.18975830078125 | sigma : 4.848077297210693 | done : False
episode : 441 | score_avg : 211.53975589899252 | loss : 368.84869384765625 | sigma : 4.803577899932861 | done : True
episode : 442 | score_avg : 218.4294101434705 | loss : 687.4032592773438 | sigma : 4.7913079261779785 | done : True
episode : 443 | score_avg : 217.10841143029288 | loss : 512.3234252929688 | sigma : 4.7652997970581055 | done : True
episode : 444 | score_avg : 221.23183974966858 | loss : 1480.6778564453125 | sigma : 4.721765995025635 | done : True
episode : 445 | score_avg : 212.47834323304755 | loss : 23.04149627685547 | sigma : 4.692302227020264 | done : True
episode : 446 | score_avg : 215.80591021296584 | loss : 955.7826538085938 | sigma : 4.692556381225586 | done : True
episode : 447 | score_avg : 218.00051790206732 | loss : 261.6842041015625 | sigma : 4.647310256958008 | done : True
episode : 448 | score_avg : 214.43023288942288 | loss : 2102.708740234375 | sigma : 4.6266021728515625 | done : True
episode : 449 | score_avg : 210.81178920885037 | loss : 893.2350463867188 | sigma : 4.621872425079346 | done : True
episode : 450 | score_avg : 208.09436877673974 | loss : 755.4824829101562 | sigma : 4.610374450683594 | done : True
episode : 451 | score_avg : 205.4899458181748 | loss : 25.112411499023438 | sigma : 4.602252960205078 | done : True
episode : 452 | score_avg : 202.94515289911413 | loss : 1748.48486328125 | sigma : 4.597527503967285 | done : True
episode : 453 | score_avg : 201.8617236820467 | loss : 0.7127078771591187 | sigma : 4.57908296585083 | done : True
episode : 454 | score_avg : 192.16698227404396 | loss : 1739.2164306640625 | sigma : 4.512226104736328 | done : True
episode : 455 | score_avg : 191.24543726997308 | loss : 7.703167915344238 | sigma : 4.4800519943237305 | done : True
episode : 456 | score_avg : 205.6986835387711 | loss : 940.9928588867188 | sigma : 4.461917877197266 | done : True
episode : 457 | score_avg : 200.12351324794273 | loss : 558.7544555664062 | sigma : 4.470564842224121 | done : True
episode : 458 | score_avg : 197.08393352086728 | loss : 903.959716796875 | sigma : 4.47825813293457 | done : True
episode : 459 | score_avg : 192.98403021513192 | loss : 18.656457901000977 | sigma : 4.48091459274292 | done : True
episode : 460 | score_avg : 188.52283237080772 | loss : 521.2083129882812 | sigma : 4.4892377853393555 | done : True
episode : 461 | score_avg : 187.25822805329076 | loss : 2222.2763671875 | sigma : 4.495731830596924 | done : True
episode : 462 | score_avg : 184.67307351044997 | loss : 14.356391906738281 | sigma : 4.509720802307129 | done : True
episode : 463 | score_avg : 188.73068016666065 | loss : 464.11163330078125 | sigma : 4.498866558074951 | done : True
episode : 464 | score_avg : 186.94047455760767 | loss : 2337.240966796875 | sigma : 4.500554084777832 | done : True
episode : 465 | score_avg : 181.8813042316301 | loss : 278.5019836425781 | sigma : 4.505671501159668 | done : True
episode : 466 | score_avg : 183.84638567964572 | loss : 105.59243774414062 | sigma : 4.505284786224365 | done : True
episode : 467 | score_avg : 176.73662345814333 | loss : 3213.0625 | sigma : 4.50512170791626 | done : True
episode : 468 | score_avg : 180.95888949527043 | loss : 1891.991455078125 | sigma : 4.504365921020508 | done : True
episode : 469 | score_avg : 178.7440920393375 | loss : 36.05289840698242 | sigma : 4.479300022125244 | done : True
episode : 470 | score_avg : 181.31082280518538 | loss : 517.0396728515625 | sigma : 4.4294633865356445 | done : True
episode : 471 | score_avg : 177.903166356217 | loss : 2275.28125 | sigma : 4.424923896789551 | done : True
episode : 472 | score_avg : 183.2095509108861 | loss : 904.6632080078125 | sigma : 4.450550079345703 | done : True
episode : 473 | score_avg : 180.31029288430176 | loss : 19.67054557800293 | sigma : 4.457027912139893 | done : True
episode : 474 | score_avg : 178.18664786706535 | loss : 454.7729187011719 | sigma : 4.403162002563477 | done : True
episode : 475 | score_avg : 176.32887333058994 | loss : 1318.0545654296875 | sigma : 4.375125408172607 | done : True
episode : 476 | score_avg : 178.62813739605645 | loss : 1920.7310791015625 | sigma : 4.376859664916992 | done : True
episode : 477 | score_avg : 175.3112492670121 | loss : 879.4208984375 | sigma : 4.38455867767334 | done : True
episode : 478 | score_avg : 175.49544221305237 | loss : 551.9615478515625 | sigma : 4.397402763366699 | done : True
episode : 479 | score_avg : 174.8303094753298 | loss : 389.938720703125 | sigma : 4.416036605834961 | done : True
episode : 480 | score_avg : 181.6446149820309 | loss : 2275.445556640625 | sigma : 4.430460453033447 | done : True
episode : 481 | score_avg : 183.05869734120142 | loss : 623.2268676757812 | sigma : 4.420044898986816 | done : True
episode : 482 | score_avg : 181.89905930903942 | loss : 100.07312774658203 | sigma : 4.4130048751831055 | done : True
episode : 483 | score_avg : 177.56001053758803 | loss : 420.0869140625 | sigma : 4.390702724456787 | done : True
episode : 484 | score_avg : 178.599045150603 | loss : 1022.4432373046875 | sigma : 4.3747968673706055 | done : True
episode : 485 | score_avg : 192.1614855714067 | loss : 244.1548309326172 | sigma : 4.387264251708984 | done : True
episode : 486 | score_avg : 195.36142040368165 | loss : 1235.7890625 | sigma : 4.431958198547363 | done : True
episode : 487 | score_avg : 199.78998519156164 | loss : 245.10546875 | sigma : 4.411538124084473 | done : True
episode : 488 | score_avg : 203.32856834641262 | loss : 321.8316345214844 | sigma : 4.369650363922119 | done : True
episode : 489 | score_avg : 202.90143088954292 | loss : 1694.113037109375 | sigma : 4.365454196929932 | done : True
episode : 490 | score_avg : 194.36142704314875 | loss : 350.4231872558594 | sigma : 4.369925022125244 | done : True
episode : 491 | score_avg : 190.90897862083983 | loss : 34.46444320678711 | sigma : 4.3842549324035645 | done : True
episode : 492 | score_avg : 200.60267218704539 | loss : 219.20220947265625 | sigma : 4.411527156829834 | done : True
episode : 493 | score_avg : 203.909343232441 | loss : 1704.5938720703125 | sigma : 4.427468299865723 | done : True
episode : 494 | score_avg : 191.3571873464299 | loss : 1156.7159423828125 | sigma : 4.417906761169434 | done : True
episode : 495 | score_avg : 187.22696653231543 | loss : 925.9586791992188 | sigma : 4.409010887145996 | done : True
episode : 496 | score_avg : 180.40344044126033 | loss : 1091.6287841796875 | sigma : 4.398507118225098 | done : True
episode : 497 | score_avg : 178.77899977448402 | loss : 30.776872634887695 | sigma : 4.388368606567383 | done : True
episode : 498 | score_avg : 179.2766492504911 | loss : 465.68890380859375 | sigma : 4.359458923339844 | done : True
episode : 499 | score_avg : 168.07679197300993 | loss : 767.9468994140625 | sigma : 4.3603057861328125 | done : True
episode : 500 | score_avg : 168.0504566757038 | loss : 1293.2296142578125 | sigma : 4.3462347984313965 | done : True
episode : 501 | score_avg : 167.3851029357268 | loss : 33.95097351074219 | sigma : 4.336124897003174 | done : True
episode : 502 | score_avg : 164.8836853154318 | loss : 1356.86767578125 | sigma : 4.330989360809326 | done : True
episode : 503 | score_avg : 165.42666479860134 | loss : 2791.18359375 | sigma : 4.312174320220947 | done : True
episode : 504 | score_avg : 166.84038978442254 | loss : 1771.595703125 | sigma : 4.274935245513916 | done : True
episode : 505 | score_avg : 164.84700191525863 | loss : 904.909423828125 | sigma : 4.256577968597412 | done : True
episode : 506 | score_avg : 160.23243712007954 | loss : 47.861602783203125 | sigma : 4.275780200958252 | done : True
episode : 507 | score_avg : 154.06894244513222 | loss : 822.2618408203125 | sigma : 4.309779167175293 | done : True
episode : 508 | score_avg : 156.10611237958946 | loss : 27.105926513671875 | sigma : 4.315784931182861 | done : True
episode : 509 | score_avg : 152.36155611623883 | loss : 476.678955078125 | sigma : 4.322065830230713 | done : True
episode : 510 | score_avg : 160.03567880312013 | loss : 1157.5985107421875 | sigma : 4.315495014190674 | done : True
episode : 511 | score_avg : 156.42590300506208 | loss : 582.1210327148438 | sigma : 4.309834003448486 | done : True
episode : 512 | score_avg : 155.89482154402447 | loss : 28.048147201538086 | sigma : 4.307767391204834 | done : True
episode : 513 | score_avg : 158.73854243212043 | loss : 2221.939697265625 | sigma : 4.299387454986572 | done : True
episode : 514 | score_avg : 163.6213319021421 | loss : 717.1344604492188 | sigma : 4.291321277618408 | done : True
episode : 515 | score_avg : 158.53222833230214 | loss : 1405.4915771484375 | sigma : 4.29319429397583 | done : True
episode : 516 | score_avg : 161.89962327247787 | loss : 559.8226928710938 | sigma : 4.2983551025390625 | done : True
episode : 517 | score_avg : 158.93054318371637 | loss : 29.64126205444336 | sigma : 4.30673885345459 | done : True
episode : 518 | score_avg : 163.55042735428646 | loss : 1003.7099609375 | sigma : 4.283138275146484 | done : True
episode : 519 | score_avg : 162.0385563197769 | loss : 35.26124572753906 | sigma : 4.261139869689941 | done : True
episode : 520 | score_avg : 157.23467163743635 | loss : 169.07504272460938 | sigma : 4.2536749839782715 | done : True
episode : 521 | score_avg : 159.58837508762667 | loss : 666.0921020507812 | sigma : 4.2737579345703125 | done : True
episode : 522 | score_avg : 164.0308883792555 | loss : 415.9169616699219 | sigma : 4.262697219848633 | done : True
episode : 523 | score_avg : 168.16206508111674 | loss : 2977.673583984375 | sigma : 4.265806674957275 | done : True
episode : 524 | score_avg : 166.17332820081222 | loss : 589.9057006835938 | sigma : 4.260357856750488 | done : True
episode : 525 | score_avg : 166.1917854787194 | loss : 1203.732666015625 | sigma : 4.2597150802612305 | done : True
episode : 526 | score_avg : 167.4662998753872 | loss : 2949.92138671875 | sigma : 4.253704071044922 | done : True
episode : 527 | score_avg : 158.20351590508108 | loss : 372.002685546875 | sigma : 4.255483627319336 | done : True
episode : 528 | score_avg : 154.0604649383246 | loss : 1298.2435302734375 | sigma : 4.269144058227539 | done : True
episode : 529 | score_avg : 155.0378447359257 | loss : 0.9774453043937683 | sigma : 4.264166355133057 | done : True
episode : 530 | score_avg : 157.0075908094002 | loss : 2268.85498046875 | sigma : 4.259966850280762 | done : True
episode : 531 | score_avg : 151.4544422900377 | loss : 481.826416015625 | sigma : 4.271480083465576 | done : True
episode : 532 | score_avg : 149.71366873854163 | loss : 816.1063232421875 | sigma : 4.26516580581665 | done : True
episode : 533 | score_avg : 146.25122361712818 | loss : 1654.1414794921875 | sigma : 4.243597507476807 | done : True
episode : 534 | score_avg : 148.56086149349764 | loss : 539.9453735351562 | sigma : 4.2351460456848145 | done : True
episode : 535 | score_avg : 147.81500712650478 | loss : 1234.5074462890625 | sigma : 4.224907875061035 | done : True
episode : 536 | score_avg : 149.07609943130956 | loss : 2961.462158203125 | sigma : 4.20423698425293 | done : True
episode : 537 | score_avg : 149.6582214278383 | loss : 738.5586547851562 | sigma : 4.1851115226745605 | done : True
episode : 538 | score_avg : 146.39896375842733 | loss : 380.2121276855469 | sigma : 4.175185203552246 | done : True
episode : 539 | score_avg : 147.09925687932332 | loss : 76.94786071777344 | sigma : 4.182520866394043 | done : True
episode : 540 | score_avg : 145.59403643928425 | loss : 50.85310745239258 | sigma : 4.179692268371582 | done : True
episode : 541 | score_avg : 145.3845256508815 | loss : 37.77751922607422 | sigma : 4.180657863616943 | done : True
episode : 542 | score_avg : 145.40200592657774 | loss : 15.37903118133545 | sigma : 4.174810409545898 | done : True
episode : 543 | score_avg : 150.4479001945662 | loss : 1559.434326171875 | sigma : 4.169539451599121 | done : True
episode : 544 | score_avg : 157.02075878740422 | loss : 2555.544677734375 | sigma : 4.173190116882324 | done : True
episode : 545 | score_avg : 144.42154564713763 | loss : 151.6594696044922 | sigma : 4.166777610778809 | done : True
episode : 546 | score_avg : 139.8884541830439 | loss : 581.3163452148438 | sigma : 4.167450904846191 | done : True
episode : 547 | score_avg : 142.51069981058507 | loss : 1186.1767578125 | sigma : 4.169065475463867 | done : True
episode : 548 | score_avg : 140.87634072434042 | loss : 781.858642578125 | sigma : 4.170490264892578 | done : True
episode : 549 | score_avg : 136.6809530554491 | loss : 855.59716796875 | sigma : 4.193244934082031 | done : True
episode : 550 | score_avg : 133.6184842939224 | loss : 984.5340576171875 | sigma : 4.185858249664307 | done : True
episode : 551 | score_avg : 135.94925475879018 | loss : 867.2355346679688 | sigma : 4.145846366882324 | done : True
episode : 552 | score_avg : 137.76150155696521 | loss : 2925.827880859375 | sigma : 4.133949279785156 | done : True
episode : 553 | score_avg : 144.46435308444484 | loss : 2282.86962890625 | sigma : 4.1307525634765625 | done : True
episode : 554 | score_avg : 144.16824910010502 | loss : 1677.9984130859375 | sigma : 4.135692596435547 | done : True
episode : 555 | score_avg : 141.12653202445486 | loss : 1166.150146484375 | sigma : 4.135120868682861 | done : True
episode : 556 | score_avg : 132.04506455270004 | loss : 309.296142578125 | sigma : 4.138789176940918 | done : True
episode : 557 | score_avg : 132.60915939418547 | loss : 36.13911437988281 | sigma : 4.1607184410095215 | done : True
episode : 558 | score_avg : 135.8861875915569 | loss : 2683.22705078125 | sigma : 4.160006046295166 | done : True
episode : 559 | score_avg : 134.98958181894557 | loss : 5.017472267150879 | sigma : 4.154382228851318 | done : True
episode : 560 | score_avg : 135.16430744798168 | loss : 46.77545166015625 | sigma : 4.163496494293213 | done : True
episode : 561 | score_avg : 137.07103017930194 | loss : 522.9649658203125 | sigma : 4.166719913482666 | done : True
episode : 562 | score_avg : 133.60247414537494 | loss : 340.6221008300781 | sigma : 4.166965961456299 | done : True
episode : 563 | score_avg : 138.21648334421155 | loss : 950.68115234375 | sigma : 4.162308216094971 | done : True
episode : 564 | score_avg : 138.79091796933812 | loss : 2590.10498046875 | sigma : 4.159392833709717 | done : True
episode : 565 | score_avg : 151.33443418603574 | loss : 2442.09423828125 | sigma : 4.155703067779541 | done : True
episode : 566 | score_avg : 150.12273466926106 | loss : 692.1275024414062 | sigma : 4.154696941375732 | done : True
episode : 567 | score_avg : 154.05423630817802 | loss : 2.2268764972686768 | sigma : 4.14525842666626 | done : True
episode : 568 | score_avg : 152.8096861258138 | loss : 19.319072723388672 | sigma : 4.129620552062988 | done : True
episode : 569 | score_avg : 155.15115626203854 | loss : 3.0983023643493652 | sigma : 4.12226676940918 | done : True
episode : 570 | score_avg : 157.4609822962211 | loss : 12.423733711242676 | sigma : 4.088507175445557 | done : True
episode : 571 | score_avg : 158.03346831769397 | loss : 1108.64306640625 | sigma : 4.036892890930176 | done : True
episode : 572 | score_avg : 160.37080594136157 | loss : 24.367202758789062 | sigma : 4.005436420440674 | done : True
episode : 573 | score_avg : 157.94421184792458 | loss : 1255.6864013671875 | sigma : 3.983558177947998 | done : True
episode : 574 | score_avg : 156.96309076800392 | loss : 2.3217461109161377 | sigma : 3.983820676803589 | done : True
episode : 575 | score_avg : 150.58997157270986 | loss : 319.0542907714844 | sigma : 3.983806610107422 | done : True
episode : 576 | score_avg : 150.36996822964866 | loss : 0.31025049090385437 | sigma : 3.9942166805267334 | done : True
episode : 577 | score_avg : 156.0426271361874 | loss : 925.9024047851562 | sigma : 3.9878830909729004 | done : True
episode : 578 | score_avg : 157.87584707477535 | loss : 11.756721496582031 | sigma : 3.9760735034942627 | done : True
episode : 579 | score_avg : 149.58987844208553 | loss : 430.08404541015625 | sigma : 3.9731931686401367 | done : True
episode : 580 | score_avg : 151.97893652209552 | loss : 5118.42724609375 | sigma : 3.9553215503692627 | done : True
episode : 581 | score_avg : 151.6650226663547 | loss : 786.813232421875 | sigma : 3.9442548751831055 | done : True
episode : 582 | score_avg : 154.12206200838065 | loss : 2526.375732421875 | sigma : 3.939497232437134 | done : True
episode : 583 | score_avg : 158.3472262540565 | loss : 249.66041564941406 | sigma : 3.941316604614258 | done : True
episode : 584 | score_avg : 155.6514317344995 | loss : 2193.192626953125 | sigma : 3.946908712387085 | done : True
episode : 585 | score_avg : 156.9055675798509 | loss : 816.3611450195312 | sigma : 3.9615674018859863 | done : True
episode : 586 | score_avg : 157.73048989329476 | loss : 82.86954498291016 | sigma : 3.971165895462036 | done : True
episode : 587 | score_avg : 161.77278438176108 | loss : 6.473543643951416 | sigma : 3.978501081466675 | done : True
episode : 588 | score_avg : 154.3919797319425 | loss : 849.077392578125 | sigma : 3.9782097339630127 | done : True
episode : 589 | score_avg : 151.2950758282107 | loss : 510.16015625 | sigma : 3.975513458251953 | done : True
episode : 590 | score_avg : 156.2623446961524 | loss : 1370.62890625 | sigma : 3.9670803546905518 | done : True
episode : 591 | score_avg : 155.93373925613514 | loss : 1183.812255859375 | sigma : 3.9796297550201416 | done : True
episode : 592 | score_avg : 152.06169587725552 | loss : 579.8055419921875 | sigma : 3.9811360836029053 | done : True
episode : 593 | score_avg : 148.45753645425557 | loss : 1457.2557373046875 | sigma : 3.9693498611450195 | done : True
episode : 594 | score_avg : 149.6526002025323 | loss : 19.2554988861084 | sigma : 3.967325448989868 | done : True
episode : 595 | score_avg : 149.35813667510172 | loss : 227.6537322998047 | sigma : 3.966489315032959 | done : True
episode : 596 | score_avg : 152.40785948243573 | loss : 346.6312255859375 | sigma : 3.9569811820983887 | done : True
episode : 597 | score_avg : 152.06416281343155 | loss : 342.082275390625 | sigma : 3.930321216583252 | done : True
episode : 598 | score_avg : 149.6031886002269 | loss : 1318.64697265625 | sigma : 3.906006097793579 | done : True
episode : 599 | score_avg : 148.97964936828475 | loss : 1029.4168701171875 | sigma : 3.902350664138794 | done : True
