episode : 482 | score_avg : -0.04686134768054573 | loss : 307.9580383300781 | sigma : 50.0 | done : True
episode : 483 | score_avg : -0.6421752129124912 | loss : 969.8700561523438 | sigma : 50.0 | done : True
episode : 484 | score_avg : -2.077957691621242 | loss : 1438.7777099609375 | sigma : 50.0 | done : True
episode : 485 | score_avg : -3.420161922459118 | loss : 273.9528503417969 | sigma : 50.0 | done : True
episode : 486 | score_avg : -1.4781457302132064 | loss : 212.24179077148438 | sigma : 50.0 | done : True
episode : 487 | score_avg : -0.6803311571918859 | loss : 566.3543090820312 | sigma : 50.0 | done : True
episode : 488 | score_avg : -1.8122980414726975 | loss : 733.1346435546875 | sigma : 50.0 | done : True
episode : 489 | score_avg : -2.831068237325428 | loss : 969.0961303710938 | sigma : 50.0 | done : True
episode : 490 | score_avg : -2.7479614135928854 | loss : 235.49063110351562 | sigma : 50.0 | done : True
episode : 491 | score_avg : 2.1768347277664035 | loss : 74.56802368164062 | sigma : 50.0 | done : True
episode : 492 | score_avg : 1.9591512549897632 | loss : 485.31451416015625 | sigma : 50.0 | done : True
episode : 493 | score_avg : 2.313236129490787 | loss : 208.5139617919922 | sigma : 50.0 | done : True
episode : 494 | score_avg : 4.931912516541708 | loss : 195.2461700439453 | sigma : 50.0 | done : True
episode : 495 | score_avg : 8.488721264887538 | loss : 218.10513305664062 | sigma : 50.0 | done : True
episode : 496 | score_avg : 7.389849138398784 | loss : 315.1922912597656 | sigma : 50.0 | done : True
episode : 497 | score_avg : 5.600864224558906 | loss : 739.4956665039062 | sigma : 50.0 | done : True
episode : 498 | score_avg : 3.9907778021030156 | loss : 971.8237915039062 | sigma : 50.0 | done : True
episode : 499 | score_avg : 2.091700021892714 | loss : 466.9974060058594 | sigma : 50.0 | done : True
episode : 500 | score_avg : -0.7674699802965574 | loss : 167.03770446777344 | sigma : 50.0 | done : True
episode : 501 | score_avg : -0.49072298226690175 | loss : 602.2941284179688 | sigma : 50.0 | done : True
episode : 502 | score_avg : -1.2916506840402118 | loss : 1159.515869140625 | sigma : 50.0 | done : True
episode : 503 | score_avg : -1.3124856156361906 | loss : 460.9176940917969 | sigma : 50.0 | done : True
episode : 504 | score_avg : -2.1812370540725716 | loss : 2729.00341796875 | sigma : 50.0 | done : True
episode : 505 | score_avg : -1.2631133486653146 | loss : 721.6995849609375 | sigma : 50.0 | done : True
episode : 506 | score_avg : -2.2868020137987832 | loss : 951.1302490234375 | sigma : 50.0 | done : True
episode : 507 | score_avg : -4.408121812418905 | loss : 344.2153015136719 | sigma : 50.0 | done : True
episode : 508 | score_avg : -3.9673096311770144 | loss : 479.5125427246094 | sigma : 50.0 | done : True
episode : 509 | score_avg : -5.470578668059313 | loss : 898.67626953125 | sigma : 50.0 | done : True
episode : 510 | score_avg : -7.4735208012533825 | loss : 457.70220947265625 | sigma : 50.0 | done : True
episode : 511 | score_avg : -6.126168721128044 | loss : 617.1768798828125 | sigma : 50.0 | done : True
episode : 512 | score_avg : -5.26355184901524 | loss : 285.312744140625 | sigma : 50.0 | done : True
episode : 513 | score_avg : -5.787196664113716 | loss : 5706.27001953125 | sigma : 50.0 | done : True
episode : 514 | score_avg : -6.508476997702344 | loss : 520.9647216796875 | sigma : 50.0 | done : True
episode : 515 | score_avg : -5.907629297932109 | loss : 937.799560546875 | sigma : 50.0 | done : True
episode : 516 | score_avg : -6.316866368138898 | loss : 13697.4228515625 | sigma : 50.0 | done : True
episode : 517 | score_avg : -3.985179731325008 | loss : 139.2229766845703 | sigma : 50.0 | done : True
episode : 518 | score_avg : -4.086661758192507 | loss : 394.9642028808594 | sigma : 50.0 | done : True
episode : 519 | score_avg : -5.227995582373257 | loss : 1177.9627685546875 | sigma : 50.0 | done : True
episode : 520 | score_avg : -5.805196024135931 | loss : 259.82183837890625 | sigma : 50.0 | done : True
episode : 521 | score_avg : -3.4746764217223385 | loss : 171.09727478027344 | sigma : 50.0 | done : True
episode : 522 | score_avg : -3.577208779550105 | loss : 644.484130859375 | sigma : 50.0 | done : True
episode : 523 | score_avg : -4.869487901595095 | loss : 1302.7347412109375 | sigma : 50.0 | done : True
episode : 524 | score_avg : -5.532539111435586 | loss : 1010.2428588867188 | sigma : 50.0 | done : True
episode : 525 | score_avg : -3.829285200292027 | loss : 203.5038299560547 | sigma : 50.0 | done : True
episode : 526 | score_avg : -1.6963566802628245 | loss : 154.10057067871094 | sigma : 50.0 | done : True
episode : 527 | score_avg : -0.026721012236541997 | loss : 121.71929168701172 | sigma : 50.0 | done : True
episode : 528 | score_avg : -1.674048911012888 | loss : 304.5931701660156 | sigma : 50.0 | done : True
episode : 529 | score_avg : -1.5566440199115992 | loss : 118.82249450683594 | sigma : 50.0 | done : True
episode : 530 | score_avg : -1.9509796179204393 | loss : 631.0258178710938 | sigma : 50.0 | done : True
episode : 531 | score_avg : 0.044118343871604626 | loss : 399.07830810546875 | sigma : 50.0 | done : True
episode : 532 | score_avg : -1.160293490515556 | loss : 768.7884521484375 | sigma : 50.0 | done : True
episode : 533 | score_avg : -1.5942641414640004 | loss : 464.96209716796875 | sigma : 50.0 | done : True
episode : 534 | score_avg : 0.4651622726823996 | loss : 304.4898376464844 | sigma : 50.0 | done : True
episode : 535 | score_avg : -1.2813539545858406 | loss : 996.2952880859375 | sigma : 50.0 | done : True
episode : 536 | score_avg : 2.5967814408727437 | loss : 162.32225036621094 | sigma : 50.0 | done : True
episode : 537 | score_avg : 4.38710329678547 | loss : 239.08291625976562 | sigma : 50.0 | done : True
episode : 538 | score_avg : 7.898392967106923 | loss : 274.4826965332031 | sigma : 50.0 | done : True
episode : 539 | score_avg : 13.208553670396231 | loss : 119.60003662109375 | sigma : 50.0 | done : True
episode : 540 | score_avg : 13.037698303356608 | loss : 262.2818908691406 | sigma : 50.0 | done : True
episode : 541 | score_avg : 10.533928473020946 | loss : 4430.2763671875 | sigma : 50.0 | done : True
episode : 542 | score_avg : 12.830535625718852 | loss : 231.0951385498047 | sigma : 50.0 | done : True
episode : 543 | score_avg : 13.697482063146968 | loss : 352.81524658203125 | sigma : 50.0 | done : True
episode : 544 | score_avg : 12.52773385683227 | loss : 416.3815612792969 | sigma : 50.0 | done : True
episode : 545 | score_avg : 14.224960471149043 | loss : 234.74771118164062 | sigma : 50.0 | done : True
episode : 546 | score_avg : 11.802464424034138 | loss : 16967.298828125 | sigma : 50.0 | done : True
episode : 547 | score_avg : 10.322217981630724 | loss : 688.354736328125 | sigma : 50.0 | done : True
episode : 548 | score_avg : 7.789996183467652 | loss : 347.69696044921875 | sigma : 50.0 | done : True
episode : 549 | score_avg : 6.610996565120887 | loss : 414.86090087890625 | sigma : 50.0 | done : True
episode : 550 | score_avg : 5.9998969086087985 | loss : 384.46826171875 | sigma : 50.0 | done : True
episode : 551 | score_avg : 4.199907217747919 | loss : 2993.23486328125 | sigma : 50.0 | done : True
episode : 552 | score_avg : 6.329916495973127 | loss : 193.56773376464844 | sigma : 50.0 | done : True
episode : 553 | score_avg : 3.4969248463758147 | loss : 746.5448608398438 | sigma : 50.0 | done : True
episode : 554 | score_avg : 2.097232361738233 | loss : 5311.8388671875 | sigma : 50.0 | done : True
episode : 555 | score_avg : 0.4375091255644097 | loss : 1844.9873046875 | sigma : 50.0 | done : True
episode : 556 | score_avg : -0.40624178699203134 | loss : 298.1004333496094 | sigma : 50.0 | done : True
episode : 557 | score_avg : -1.2656176082928283 | loss : 446.3846130371094 | sigma : 50.0 | done : True
episode : 558 | score_avg : 4.6109441525364545 | loss : 103.51150512695312 | sigma : 50.0 | done : True
episode : 559 | score_avg : 6.74984973728281 | loss : 196.41502380371094 | sigma : 50.0 | done : True
episode : 560 | score_avg : 5.97486476355453 | loss : 1051.325927734375 | sigma : 50.0 | done : True
episode : 561 | score_avg : 6.0273782871990775 | loss : 558.0300903320312 | sigma : 50.0 | done : True
episode : 562 | score_avg : 4.27464045847917 | loss : 3607.186279296875 | sigma : 50.0 | done : True
episode : 563 | score_avg : 3.547176412631253 | loss : 746.9865112304688 | sigma : 50.0 | done : True
episode : 564 | score_avg : 4.442458771368128 | loss : 435.1564025878906 | sigma : 50.0 | done : True
episode : 565 | score_avg : 1.7982128942313151 | loss : 481.73504638671875 | sigma : 50.0 | done : True
episode : 566 | score_avg : -0.08160839519181651 | loss : 625.4961547851562 | sigma : 50.0 | done : True
episode : 567 | score_avg : 0.7765524443273653 | loss : 589.3042602539062 | sigma : 50.0 | done : True
episode : 568 | score_avg : 2.348897199894629 | loss : 138.29954528808594 | sigma : 50.0 | done : True
episode : 569 | score_avg : 1.4640074799051663 | loss : 1598.586181640625 | sigma : 50.0 | done : True
episode : 570 | score_avg : 0.21760673191464974 | loss : 6968.59765625 | sigma : 50.0 | done : True
episode : 571 | score_avg : -0.35415394127681527 | loss : 216.55242919921875 | sigma : 50.0 | done : True
episode : 572 | score_avg : 1.1312614528508664 | loss : 241.83013916015625 | sigma : 50.0 | done : True
episode : 573 | score_avg : 0.7181353075657797 | loss : 243.86038208007812 | sigma : 50.0 | done : True
episode : 574 | score_avg : 1.6463217768092018 | loss : 133.5843048095703 | sigma : 50.0 | done : True
episode : 575 | score_avg : 0.5816895991282817 | loss : 3403.663330078125 | sigma : 50.0 | done : True
episode : 576 | score_avg : 0.37352063921545353 | loss : 422.603759765625 | sigma : 50.0 | done : True
episode : 577 | score_avg : 2.3361685752939083 | loss : 196.02732849121094 | sigma : 50.0 | done : True
episode : 578 | score_avg : 2.3525517177645177 | loss : 210.1750030517578 | sigma : 50.0 | done : True
episode : 579 | score_avg : 0.4672965459880658 | loss : 1189.115478515625 | sigma : 50.0 | done : True
episode : 580 | score_avg : 0.6205668913892592 | loss : 531.822998046875 | sigma : 50.0 | done : True
episode : 581 | score_avg : -1.7914897977496667 | loss : 546.5910034179688 | sigma : 50.0 | done : True
episode : 582 | score_avg : -2.7123408179747 | loss : 282.01483154296875 | sigma : 50.0 | done : True
episode : 583 | score_avg : 0.45889326382277007 | loss : 272.85986328125 | sigma : 50.0 | done : True
episode : 584 | score_avg : -1.336996062559507 | loss : 1094.5875244140625 | sigma : 50.0 | done : True
episode : 585 | score_avg : -1.7532964563035565 | loss : 1052.9827880859375 | sigma : 50.0 | done : True
episode : 586 | score_avg : -2.677966810673201 | loss : 5888.328125 | sigma : 50.0 | done : True
episode : 587 | score_avg : -3.660170129605881 | loss : 1864.857666015625 | sigma : 50.0 | done : True
episode : 588 | score_avg : -4.4441531166452934 | loss : 3103.80078125 | sigma : 50.0 | done : True
episode : 589 | score_avg : -3.799737804980764 | loss : 390.1884460449219 | sigma : 50.0 | done : True
episode : 590 | score_avg : -1.5197640244826875 | loss : 360.1656494140625 | sigma : 50.0 | done : True
episode : 591 | score_avg : -3.5677876220344187 | loss : 515.3767700195312 | sigma : 50.0 | done : True
episode : 592 | score_avg : -0.8610088598309766 | loss : 175.0321044921875 | sigma : 50.0 | done : True
episode : 593 | score_avg : 5.325092026152122 | loss : 155.25503540039062 | sigma : 50.0 | done : True
episode : 594 | score_avg : 5.04258282353691 | loss : 726.1495971679688 | sigma : 50.0 | done : True
episode : 595 | score_avg : 3.088324541183219 | loss : 202.31106567382812 | sigma : 50.0 | done : True
episode : 596 | score_avg : 1.7794920870648974 | loss : 15143.806640625 | sigma : 50.0 | done : True
episode : 597 | score_avg : 0.3515428783584076 | loss : 415.4498596191406 | sigma : 50.0 | done : True
episode : 598 | score_avg : -0.9836114094774332 | loss : 421.42169189453125 | sigma : 50.0 | done : True
episode : 599 | score_avg : -1.03525026852969 | loss : 847.3731079101562 | sigma : 50.0 | done : True
episode : 600 | score_avg : -1.9817252416767213 | loss : 2118.339111328125 | sigma : 50.0 | done : True
episode : 601 | score_avg : -1.533552717509049 | loss : 485.35113525390625 | sigma : 50.0 | done : True
episode : 602 | score_avg : -2.9301974457581443 | loss : 824.06005859375 | sigma : 50.0 | done : True
episode : 603 | score_avg : -3.13717770118233 | loss : 705.6669921875 | sigma : 50.0 | done : True
episode : 604 | score_avg : -4.473459931064097 | loss : 254.9923095703125 | sigma : 50.0 | done : True
episode : 605 | score_avg : 0.12388606204231323 | loss : 114.00936126708984 | sigma : 50.0 | done : True
episode : 606 | score_avg : -1.7885025441619182 | loss : 680.5347900390625 | sigma : 50.0 | done : True
episode : 607 | score_avg : -2.809652289745727 | loss : 816.4338989257812 | sigma : 50.0 | done : True
episode : 608 | score_avg : -2.678687060771154 | loss : 493.72735595703125 | sigma : 50.0 | done : True
episode : 609 | score_avg : -3.6608183546940385 | loss : 1229.3890380859375 | sigma : 50.0 | done : True
episode : 610 | score_avg : -3.144736519224635 | loss : 386.73492431640625 | sigma : 50.0 | done : True
episode : 611 | score_avg : -3.7802628673021714 | loss : 702.1229858398438 | sigma : 50.0 | done : True
episode : 612 | score_avg : -4.452236580571954 | loss : 7846.30712890625 | sigma : 50.0 | done : True
episode : 613 | score_avg : -3.9570129225147594 | loss : 457.24053955078125 | sigma : 50.0 | done : True
episode : 614 | score_avg : -5.061311630263283 | loss : 648.5053100585938 | sigma : 50.0 | done : True
episode : 615 | score_avg : -6.1551804672369546 | loss : 1200.74951171875 | sigma : 50.0 | done : True
episode : 616 | score_avg : -8.28966242051326 | loss : 274.9810791015625 | sigma : 50.0 | done : True
episode : 617 | score_avg : -8.360696178461934 | loss : 1181.422607421875 | sigma : 50.0 | done : True
episode : 618 | score_avg : -8.874626560615742 | loss : 1116.67138671875 | sigma : 50.0 | done : True
episode : 619 | score_avg : -7.287163904554167 | loss : 98.78792572021484 | sigma : 50.0 | done : True
episode : 620 | score_avg : -6.90844751409875 | loss : 243.91043090820312 | sigma : 50.0 | done : True
episode : 621 | score_avg : -0.7676027626888748 | loss : 160.5732421875 | sigma : 50.0 | done : True
episode : 622 | score_avg : -0.49084248641998734 | loss : 627.5982055664062 | sigma : 50.0 | done : True
episode : 623 | score_avg : 4.0582417622220115 | loss : 153.73756408691406 | sigma : 50.0 | done : True
episode : 624 | score_avg : 1.60241758599981 | loss : 782.0828857421875 | sigma : 50.0 | done : True
episode : 625 | score_avg : 4.942175827399829 | loss : 175.14476013183594 | sigma : 50.0 | done : True
episode : 626 | score_avg : 4.397958244659847 | loss : 275.28033447265625 | sigma : 50.0 | done : True
episode : 627 | score_avg : 2.4581624201938626 | loss : 949.1700439453125 | sigma : 50.0 | done : True
episode : 628 | score_avg : 1.7123461781744762 | loss : 118.80685424804688 | sigma : 50.0 | done : True
episode : 629 | score_avg : 1.0411115603570287 | loss : 656.1532592773438 | sigma : 50.0 | done : True
episode : 630 | score_avg : 1.087000404321326 | loss : 634.92919921875 | sigma : 50.0 | done : True
episode : 631 | score_avg : 0.17830036388919335 | loss : 1771.27099609375 | sigma : 50.0 | done : True
episode : 632 | score_avg : -0.039529672499726 | loss : 338.0799560546875 | sigma : 50.0 | done : True
episode : 633 | score_avg : 0.3644232947502466 | loss : 188.80294799804688 | sigma : 50.0 | done : True
episode : 634 | score_avg : 0.277980965275222 | loss : 623.56884765625 | sigma : 50.0 | done : True
episode : 635 | score_avg : -0.9498171312523004 | loss : 2971.677001953125 | sigma : 50.0 | done : True
episode : 636 | score_avg : -2.9548354181270704 | loss : 708.5562133789062 | sigma : 50.0 | done : True
episode : 637 | score_avg : -5.209351876314363 | loss : 543.8308715820312 | sigma : 50.0 | done : True
episode : 638 | score_avg : -5.338416688682927 | loss : 272.1746826171875 | sigma : 50.0 | done : True
episode : 639 | score_avg : -5.4545750198146346 | loss : 1081.8863525390625 | sigma : 50.0 | done : True
episode : 640 | score_avg : -6.759117517833172 | loss : 731.1136474609375 | sigma : 50.0 | done : True
episode : 641 | score_avg : -6.033205766049855 | loss : 210.5853271484375 | sigma : 50.0 | done : True
episode : 642 | score_avg : -6.47988518944487 | loss : 2571.741943359375 | sigma : 50.0 | done : True
episode : 643 | score_avg : -6.931896670500382 | loss : 398.965576171875 | sigma : 50.0 | done : True
episode : 644 | score_avg : -8.238707003450344 | loss : 157.78924560546875 | sigma : 50.0 | done : True
episode : 645 | score_avg : -7.11483630310531 | loss : 275.8143310546875 | sigma : 50.0 | done : True
episode : 646 | score_avg : -6.353352672794779 | loss : 406.19415283203125 | sigma : 50.0 | done : True
episode : 647 | score_avg : -5.368017405515301 | loss : 236.35714721679688 | sigma : 50.0 | done : True
episode : 648 | score_avg : -6.081215664963771 | loss : 2423.492431640625 | sigma : 50.0 | done : True
episode : 649 | score_avg : -3.2730940984673946 | loss : 101.33003997802734 | sigma : 50.0 | done : True
episode : 650 | score_avg : 2.3042153113793447 | loss : 156.56539916992188 | sigma : 50.0 | done : True
episode : 651 | score_avg : 0.7237937802414103 | loss : 905.7528686523438 | sigma : 50.0 | done : True
episode : 652 | score_avg : -1.1985855977827309 | loss : 465.1612243652344 | sigma : 50.0 | done : True
episode : 653 | score_avg : -2.4287270380044577 | loss : 1796.771484375 | sigma : 50.0 | done : True
episode : 654 | score_avg : -3.535854334204012 | loss : 1961.7896728515625 | sigma : 50.0 | done : True
episode : 655 | score_avg : -4.382268900783611 | loss : 3404.11181640625 | sigma : 50.0 | done : True
episode : 656 | score_avg : -5.34404201070525 | loss : 1529.471923828125 | sigma : 50.0 | done : True
episode : 657 | score_avg : -2.209637809634725 | loss : 189.49703979492188 | sigma : 50.0 | done : True
episode : 658 | score_avg : 3.061325971328748 | loss : 163.14273071289062 | sigma : 50.0 | done : True
episode : 659 | score_avg : 2.0551933741958734 | loss : 434.9349060058594 | sigma : 50.0 | done : True
episode : 660 | score_avg : 0.799674036776286 | loss : 5337.0576171875 | sigma : 50.0 | done : True
episode : 661 | score_avg : 0.06970663309865743 | loss : 1168.041259765625 | sigma : 50.0 | done : True
episode : 662 | score_avg : 3.962735969788792 | loss : 254.4154052734375 | sigma : 50.0 | done : True
episode : 663 | score_avg : 5.666462372809913 | loss : 159.64759826660156 | sigma : 50.0 | done : True
episode : 664 | score_avg : 4.399816135528922 | loss : 289.2381286621094 | sigma : 50.0 | done : True
episode : 665 | score_avg : 2.9098345219760295 | loss : 7346.3408203125 | sigma : 50.0 | done : True
episode : 666 | score_avg : 2.718851069778427 | loss : 665.927978515625 | sigma : 50.0 | done : True
episode : 667 | score_avg : 0.7969659628005841 | loss : 961.4943237304688 | sigma : 50.0 | done : True
episode : 668 | score_avg : 3.217269366520526 | loss : 353.08453369140625 | sigma : 50.0 | done : True
episode : 669 | score_avg : 3.4955424298684736 | loss : 278.8796081542969 | sigma : 50.0 | done : True
episode : 670 | score_avg : 6.545988186881626 | loss : 143.78353881835938 | sigma : 50.0 | done : True
episode : 671 | score_avg : 4.3913893681934635 | loss : 1016.2943725585938 | sigma : 50.0 | done : True
episode : 672 | score_avg : 5.652250431374117 | loss : 188.62696838378906 | sigma : 50.0 | done : True
episode : 673 | score_avg : 4.087025388236706 | loss : 14988.734375 | sigma : 50.0 | done : True
episode : 674 | score_avg : 2.878322849413035 | loss : 924.0721435546875 | sigma : 50.0 | done : True
episode : 675 | score_avg : 1.3404905644717315 | loss : 3564.582275390625 | sigma : 50.0 | done : True
episode : 676 | score_avg : 3.1064415080245587 | loss : 263.8189697265625 | sigma : 50.0 | done : True
episode : 677 | score_avg : 3.045797357222103 | loss : 320.71441650390625 | sigma : 50.0 | done : True
episode : 678 | score_avg : 1.7412176214998927 | loss : 13756.0166015625 | sigma : 50.0 | done : True
episode : 679 | score_avg : 6.117095859349903 | loss : 127.50960540771484 | sigma : 50.0 | done : True
episode : 680 | score_avg : 3.9053862734149125 | loss : 545.0086059570312 | sigma : 50.0 | done : True
episode : 681 | score_avg : 2.2648476460734215 | loss : 3089.469970703125 | sigma : 50.0 | done : True
episode : 682 | score_avg : 1.9883628814660794 | loss : 847.1431274414062 | sigma : 50.0 | done : True
episode : 683 | score_avg : -0.060473406680528585 | loss : 346.9346923828125 | sigma : 50.0 | done : True
episode : 684 | score_avg : -1.6044260660124758 | loss : 405.505126953125 | sigma : 50.0 | done : True
episode : 685 | score_avg : -2.4939834594112282 | loss : 8378.662109375 | sigma : 50.0 | done : True
episode : 686 | score_avg : 0.7554148865298944 | loss : 361.69061279296875 | sigma : 50.0 | done : True
episode : 687 | score_avg : 0.929873397876905 | loss : 144.42575073242188 | sigma : 50.0 | done : True
episode : 688 | score_avg : 0.7868860580892145 | loss : 812.0288696289062 | sigma : 50.0 | done : True
episode : 689 | score_avg : 1.708197452280293 | loss : 181.97348022460938 | sigma : 50.0 | done : True
episode : 690 | score_avg : 0.43737770705226353 | loss : 4461.11181640625 | sigma : 50.0 | done : True
episode : 691 | score_avg : 8.143639936347038 | loss : 66.00367736816406 | sigma : 50.0 | done : True
episode : 692 | score_avg : 5.329275942712334 | loss : 379.8775939941406 | sigma : 50.0 | done : True
episode : 693 | score_avg : 5.796348348441101 | loss : 394.9837341308594 | sigma : 50.0 | done : True
episode : 694 | score_avg : 4.516713513596991 | loss : 1696.0914306640625 | sigma : 50.0 | done : True
episode : 695 | score_avg : 10.515042162237293 | loss : 131.20802307128906 | sigma : 50.0 | done : True
episode : 696 | score_avg : 6.913537946013564 | loss : 632.1348876953125 | sigma : 50.0 | done : True
episode : 697 | score_avg : 5.922184151412208 | loss : 768.5377807617188 | sigma : 50.0 | done : True
episode : 698 | score_avg : 6.779965736270987 | loss : 192.67991638183594 | sigma : 50.0 | done : True
episode : 699 | score_avg : 7.451969162643888 | loss : 317.9443054199219 | sigma : 50.0 | done : True
episode : 700 | score_avg : 5.506772246379499 | loss : 2931.836669921875 | sigma : 50.0 | done : True
episode : 701 | score_avg : 6.756095021741549 | loss : 391.65496826171875 | sigma : 50.0 | done : True
episode : 702 | score_avg : 4.6804855195673944 | loss : 2692.962646484375 | sigma : 50.0 | done : True
episode : 703 | score_avg : 5.662436967610655 | loss : 178.76873779296875 | sigma : 50.0 | done : True
episode : 704 | score_avg : 6.346193270849589 | loss : 190.0214385986328 | sigma : 50.0 | done : True
episode : 705 | score_avg : 4.26157394376463 | loss : 910.0435791015625 | sigma : 50.0 | done : True
episode : 706 | score_avg : 2.3354165493881673 | loss : 1366.410400390625 | sigma : 50.0 | done : True
episode : 707 | score_avg : 1.1518748944493504 | loss : 932.8246459960938 | sigma : 50.0 | done : True
episode : 708 | score_avg : -0.11331259499558466 | loss : 1054.2503662109375 | sigma : 50.0 | done : True
episode : 709 | score_avg : -1.1019813354960262 | loss : 1055.81103515625 | sigma : 50.0 | done : True
episode : 710 | score_avg : -3.0917832019464235 | loss : 807.380126953125 | sigma : 50.0 | done : True
episode : 711 | score_avg : -4.032604881751782 | loss : 607.1519775390625 | sigma : 50.0 | done : True
episode : 712 | score_avg : -5.129344393576604 | loss : 1527.902099609375 | sigma : 50.0 | done : True
episode : 713 | score_avg : -2.3164099542189436 | loss : 132.31495666503906 | sigma : 50.0 | done : True
episode : 714 | score_avg : 0.5652310412029511 | loss : 146.14505004882812 | sigma : 50.0 | done : True
episode : 715 | score_avg : 0.5587079370826561 | loss : 363.49737548828125 | sigma : 50.0 | done : True
episode : 716 | score_avg : -0.047162856625609595 | loss : 355.5946350097656 | sigma : 50.0 | done : True
episode : 717 | score_avg : 0.3075534290369514 | loss : 596.1047973632812 | sigma : 50.0 | done : True
episode : 718 | score_avg : -1.5232019138667439 | loss : 461.0515441894531 | sigma : 50.0 | done : True
episode : 719 | score_avg : -2.5208817224800697 | loss : 4620.7509765625 | sigma : 50.0 | done : True
episode : 720 | score_avg : -1.2187935502320626 | loss : 323.70538330078125 | sigma : 50.0 | done : True
episode : 721 | score_avg : -2.2969141952088563 | loss : 1212.5247802734375 | sigma : 50.0 | done : True
episode : 722 | score_avg : 4.48277722431203 | loss : 144.42391967773438 | sigma : 50.0 | done : True
episode : 723 | score_avg : 2.984499501880827 | loss : 8840.9033203125 | sigma : 50.0 | done : True
episode : 724 | score_avg : 2.4360495516927445 | loss : 880.54541015625 | sigma : 50.0 | done : True
episode : 725 | score_avg : 2.24244459652347 | loss : 725.1768798828125 | sigma : 50.0 | done : True
episode : 726 | score_avg : 2.3182001368711234 | loss : 279.2347106933594 | sigma : 50.0 | done : True
episode : 727 | score_avg : 0.13638012318401094 | loss : 136.87693786621094 | sigma : 50.0 | done : True
episode : 728 | score_avg : -1.2772578891343902 | loss : 456.2836608886719 | sigma : 50.0 | done : True
episode : 729 | score_avg : -3.5495321002209517 | loss : 260.63653564453125 | sigma : 50.0 | done : True
episode : 730 | score_avg : -3.144578890198857 | loss : 508.5844421386719 | sigma : 50.0 | done : True
episode : 731 | score_avg : -4.080121001178972 | loss : 1185.4637451171875 | sigma : 50.0 | done : True
episode : 732 | score_avg : -2.522108901061075 | loss : 124.02684020996094 | sigma : 50.0 | done : True
episode : 733 | score_avg : -3.1698980109549675 | loss : 101.90251922607422 | sigma : 50.0 | done : True
episode : 734 | score_avg : -3.552908209859471 | loss : 1770.112060546875 | sigma : 50.0 | done : True
episode : 735 | score_avg : -3.1476173888735244 | loss : 496.11334228515625 | sigma : 50.0 | done : True
episode : 736 | score_avg : -4.382855649986172 | loss : 958.2373046875 | sigma : 50.0 | done : True
episode : 737 | score_avg : -5.544570084987555 | loss : 776.6171264648438 | sigma : 50.0 | done : True
episode : 738 | score_avg : -5.6901130764887995 | loss : 157.49798583984375 | sigma : 50.0 | done : True
episode : 739 | score_avg : -5.971101768839921 | loss : 148.67138671875 | sigma : 50.0 | done : True
episode : 740 | score_avg : -6.773991591955929 | loss : 724.4725341796875 | sigma : 50.0 | done : True
episode : 741 | score_avg : -5.996592432760337 | loss : 735.0413818359375 | sigma : 50.0 | done : True
episode : 742 | score_avg : -5.796933189484303 | loss : 242.1917266845703 | sigma : 50.0 | done : True
episode : 743 | score_avg : -5.217239870535873 | loss : 299.17242431640625 | sigma : 50.0 | done : True
episode : 744 | score_avg : -3.445515883482286 | loss : 182.35000610351562 | sigma : 50.0 | done : True
episode : 745 | score_avg : -0.10096429513405747 | loss : 197.13681030273438 | sigma : 50.0 | done : True
episode : 746 | score_avg : -0.9408678656206518 | loss : 361.3329772949219 | sigma : 50.0 | done : True
episode : 747 | score_avg : 2.6032189209414134 | loss : 270.22161865234375 | sigma : 50.0 | done : True
episode : 748 | score_avg : 0.7928970288472719 | loss : 1481.4674072265625 | sigma : 50.0 | done : True
episode : 749 | score_avg : -0.2863926740374553 | loss : 17417.91015625 | sigma : 50.0 | done : True
episode : 750 | score_avg : -2.45775340663371 | loss : 651.3233032226562 | sigma : 50.0 | done : True
episode : 751 | score_avg : -1.9119780659703391 | loss : 1015.7294311523438 | sigma : 50.0 | done : True
episode : 752 | score_avg : -2.570780259373305 | loss : 272.4753112792969 | sigma : 50.0 | done : True
episode : 753 | score_avg : -1.2637022334359747 | loss : 390.9691162109375 | sigma : 50.0 | done : True
episode : 754 | score_avg : -2.987332010092377 | loss : 635.0996704101562 | sigma : 50.0 | done : True
episode : 755 | score_avg : -2.7885988090831395 | loss : 396.58551025390625 | sigma : 50.0 | done : True
episode : 756 | score_avg : -1.3597389281748253 | loss : 424.6539611816406 | sigma : 50.0 | done : True
episode : 757 | score_avg : 1.9262349646426575 | loss : 204.2866668701172 | sigma : 50.0 | done : True
episode : 758 | score_avg : 0.6836114681783918 | loss : 5743.79345703125 | sigma : 50.0 | done : True
episode : 759 | score_avg : -0.5347496786394474 | loss : 1053.0675048828125 | sigma : 50.0 | done : True
episode : 760 | score_avg : -1.6312747107755028 | loss : 5785.248046875 | sigma : 50.0 | done : True
episode : 761 | score_avg : -0.4181472396979524 | loss : 208.65921020507812 | sigma : 50.0 | done : True
episode : 762 | score_avg : -0.9263325157281572 | loss : 930.44189453125 | sigma : 50.0 | done : True
episode : 763 | score_avg : -3.883699264155342 | loss : 1290.4482421875 | sigma : 50.0 | done : True
episode : 764 | score_avg : -4.845329337739808 | loss : 1508.23828125 | sigma : 50.0 | done : True
